Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
33530,949301,949301,10000,2025-08-28,1
33531,250790,250790,10000,2025-05-21,1
33532,748758,748758,10000,2025-01-27,1
33533,412256,412256,10000,2025-09-07,1
33534,312114,312114,10000,2025-07-28,1
33535,976114,976114,10000,2025-10-21,1
33536,961777,961777,10000,2025-08-21,1
33537,942618,942618,10000,2025-02-20,1
33538,531199,531199,10000,2025-02-13,1
33539,94797,94797,10000,2025-09-14,1
33540,848432,848432,10000,2025-09-14,1
33541,95118,95118,10000,2025-06-28,1
33542,366244,366244,10000,2025-01-27,1
33543,266663,266663,10000,2025-10-14,1
33544,520135,520135,10000,2025-08-14,1
33545,412691,412691,10000,2025-03-14,1
33546,1765,1765,10000,2025-03-14,1
33547,663940,663940,10000,2025-04-07,1
33548,463806,463806,10000,2025-12-21,1
33549,856381,856381,10000,2025-07-07,1
33550,265556,265556,10000,2025-11-21,1
33551,243147,243147,10000,2025-07-07,1
33552,63134,63134,10000,2025-02-13,1
33553,338219,338219,10000,2025-01-06,1
33554,66716,66716,10000,2025-06-14,1
33555,463408,463408,10000,2025-07-21,1
33556,594745,594745,10000,2025-09-07,1
33557,735410,735410,10000,2025-01-13,1
33558,278044,278044,10000,2025-05-28,1
33559,839407,839407,10000,2025-10-14,1
33560,804103,804103,10000,2025-01-20,1
33561,490296,490296,10000,2025-04-14,1
33562,158386,158386,10000,2025-07-07,1
33563,13180,13180,10000,2025-01-20,1
33564,250095,250095,10000,2025-09-14,1
33565,516380,516380,10000,2025-03-28,1
33566,49225,49225,10000,2025-05-21,1
33567,822999,822999,10000,2025-05-07,1
33568,905412,905412,10000,2025-12-21,1
33569,585898,585898,10000,2025-02-27,1
33570,992970,992970,10000,2025-12-07,1
33571,314862,314862,10000,2025-11-07,1
33572,443242,443242,10000,2025-09-28,1
33573,962507,962507,10000,2025-06-21,1
33574,259309,259309,10000,2025-09-21,1
33575,3008,3008,10000,2025-08-21,1
33576,778938,778938,10000,2025-09-21,1
33577,820888,820888,10000,2025-04-14,1
33578,266131,266131,10000,2025-09-21,1
33579,942178,942178,10000,2025-02-20,1
33580,521664,521664,10000,2025-12-14,1
33581,310538,310538,10000,2025-02-27,1
33582,609175,609175,10000,2025-06-21,1
33583,655261,655261,10000,2025-01-13,1
33584,895994,895994,10000,2025-07-14,1
33585,300392,300392,10000,2025-12-14,1
33586,463116,463116,10000,2025-03-14,1
33587,983158,983158,10000,2025-10-28,1
33588,85955,85955,10000,2025-09-07,1
33589,165133,165133,10000,2025-03-07,1
33590,802687,802687,10000,2025-08-07,1
33591,338128,338128,10000,2025-11-07,1
33592,57152,57152,10000,2025-07-28,1
33593,279744,279744,10000,2025-12-14,1
33594,201777,201777,10000,2025-08-07,1
33595,635163,635163,10000,2025-08-07,1
33596,823540,823540,10000,2025-11-21,1
33597,146330,146330,10000,2025-05-07,1
33598,121994,121994,10000,2025-09-07,1
33599,258622,258622,10000,2025-12-21,1
33600,394802,394802,10000,2025-06-07,1
33601,188449,188449,10000,2025-04-14,1
33602,739441,739441,10000,2025-01-27,1
33603,45209,45209,10000,2025-06-21,1
33604,462878,462878,10000,2025-07-14,1
33605,224896,224896,10000,2025-07-14,1
33606,461943,461943,10000,2025-09-21,1
33607,928419,928419,10000,2025-02-13,1
33608,955892,955892,10000,2025-05-28,1
33609,304874,304874,10000,2025-11-07,1
33610,387211,387211,10000,2025-12-07,1
33611,780672,780672,10000,2025-06-21,1
33612,881060,881060,10000,2025-12-14,1
33613,944263,944263,10000,2025-07-28,1
33614,743487,743487,10000,2025-02-06,1
33615,318125,318125,10000,2025-10-21,1
33616,356453,356453,10000,2025-02-27,1
33617,863992,863992,10000,2025-06-28,1
33618,416963,416963,10000,2025-08-21,1
33619,322124,322124,10000,2025-12-28,1
33620,884343,884343,10000,2025-09-28,1
33621,411938,411938,10000,2025-06-21,1
33622,328106,328106,10000,2025-10-14,1
33623,563226,563226,10000,2025-08-14,1
33624,302129,302129,10000,2025-11-14,1
33625,789608,789608,10000,2025-12-07,1
33626,730856,730856,10000,2025-12-14,1
33627,471495,471495,10000,2025-04-21,1
33628,210055,210055,10000,2025-02-06,1
33629,961410,961410,10000,2025-07-07,1
33630,835012,835012,10000,2025-01-20,1
33631,595553,595553,10000,2025-01-13,1
33632,975778,975778,10000,2025-05-14,1
33633,91003,91003,10000,2025-10-14,1
33634,388624,388624,10000,2025-09-21,1
33635,408269,408269,10000,2025-04-14,1
33636,365381,365381,10000,2025-08-21,1
33637,952561,952561,10000,2025-05-28,1
33638,895819,895819,10000,2025-10-14,1
33639,727558,727558,10000,2025-10-14,1
33640,182393,182393,10000,2025-12-07,1
33641,147674,147674,10000,2025-03-07,1
33642,656429,656429,10000,2025-03-07,1
33643,996009,996009,10000,2025-06-14,1
33644,707913,707913,10000,2025-11-28,1
33645,848179,848179,10000,2025-01-13,1
33646,290512,290512,10000,2025-01-27,1
33647,593643,593643,10000,2025-08-07,1
33648,411561,411561,10000,2025-12-28,1
33649,133905,133905,10000,2025-03-14,1
33650,994247,994247,10000,2025-06-14,1
33651,163260,163260,10000,2025-02-13,1
33652,711287,711287,10000,2025-06-07,1
33653,171964,171964,10000,2025-06-21,1
33654,113383,113383,10000,2025-03-07,1
33655,557144,557144,10000,2025-12-28,1
33656,38712,38712,10000,2025-02-20,1
33657,993286,993286,10000,2025-05-07,1
33658,175051,175051,10000,2025-01-27,1
33659,50257,50257,10000,2025-11-07,1
33660,115201,115201,10000,2025-12-14,1
33661,43506,43506,10000,2025-04-28,1
33662,674383,674383,10000,2025-01-13,1
33663,156684,156684,10000,2025-08-28,1
33664,1101,1101,10000,2025-03-21,1
33665,523730,523730,10000,2025-11-14,1
33666,882049,882049,10000,2025-09-28,1
33667,65552,65552,10000,2025-06-28,1
33668,703397,703397,10000,2025-10-07,1
33669,221349,221349,10000,2025-11-14,1
33670,782393,782393,10000,2025-07-14,1
33671,631589,631589,10000,2025-01-13,1
33672,998278,998278,10000,2025-03-28,1
33673,904561,904561,10000,2025-04-14,1
33674,129012,129012,10000,2025-06-14,1
33675,970933,970933,10000,2025-12-28,1
33676,297391,297391,10000,2025-12-14,1
33677,243338,243338,10000,2025-06-28,1
33678,368035,368035,10000,2025-06-21,1
33679,339530,339530,10000,2025-07-28,1
33680,340987,340987,10000,2025-05-07,1
33681,882743,882743,10000,2025-06-28,1
33682,48776,48776,10000,2025-05-14,1
33683,584572,584572,10000,2025-01-13,1
33684,980177,980177,10000,2025-09-21,1
33685,645158,645158,10000,2025-01-06,1
33686,108530,108530,10000,2025-02-13,1
33687,723345,723345,10000,2025-04-21,1
33688,373261,373261,10000,2025-02-06,1
33689,399633,399633,10000,2025-03-14,1
33690,847530,847530,10000,2025-10-28,1
33691,779451,779451,10000,2025-10-21,1
33692,887721,887721,10000,2025-06-21,1
33693,985685,985685,10000,2025-08-28,1
33694,997252,997252,10000,2025-08-28,1
33695,822543,822543,10000,2025-02-20,1
33696,266033,266033,10000,2025-11-21,1
33697,157406,157406,10000,2025-09-14,1
33698,295621,295621,10000,2025-03-21,1
33699,572151,572151,10000,2025-11-14,1
33700,933047,933047,10000,2025-02-06,1
33701,17623,17623,10000,2025-12-07,1
33702,158941,158941,10000,2025-06-21,1
33703,908346,908346,10000,2025-10-28,1
33704,569182,569182,10000,2025-06-28,1
33705,697979,697979,10000,2025-07-21,1
33706,514126,514126,10000,2025-10-21,1
33707,312519,312519,10000,2025-04-14,1
33708,644951,644951,10000,2025-11-07,1
33709,388897,388897,10000,2025-09-21,1
33710,158045,158045,10000,2025-10-28,1
33711,397636,397636,10000,2025-08-28,1
33712,227986,227986,10000,2025-02-13,1
33713,670162,670162,10000,2025-08-21,1
33714,836454,836454,10000,2025-09-07,1
33715,725112,725112,10000,2025-12-14,1
33716,788541,788541,10000,2025-02-20,1
33717,393294,393294,10000,2025-08-28,1
33718,303767,303767,10000,2025-09-07,1
33719,86130,86130,10000,2025-04-07,1
33720,264536,264536,10000,2025-03-14,1
33721,565549,565549,10000,2025-03-28,1
33722,673101,673101,10000,2025-04-07,1
33723,766542,766542,10000,2025-01-20,1
33724,725249,725249,10000,2025-11-07,1
33725,374161,374161,10000,2025-03-14,1
33726,285220,285220,10000,2025-12-07,1
33727,968424,968424,10000,2025-08-14,1
33728,317756,317756,10000,2025-03-07,1
33729,486858,486858,10000,2025-11-14,1
33730,782375,782375,10000,2025-09-14,1
33731,279937,279937,10000,2025-04-07,1
33732,298302,298302,10000,2025-07-21,1
33733,753751,753751,10000,2025-06-28,1
33734,726642,726642,10000,2025-10-21,1
33735,425329,425329,10000,2025-09-28,1
33736,344851,344851,10000,2025-01-27,1
33737,206123,206123,10000,2025-05-14,1
33738,455228,455228,10000,2025-07-21,1
33739,108761,108761,10000,2025-04-14,1
33740,709117,709117,10000,2025-06-21,1
33741,145974,145974,10000,2025-06-21,1
33742,420714,420714,10000,2025-09-07,1
33743,567686,567686,10000,2025-07-21,1
33744,329744,329744,10000,2025-06-28,1
33745,856066,856066,10000,2025-01-27,1
33746,281461,281461,10000,2025-10-28,1
33747,63568,63568,10000,2025-06-07,1
33748,621545,621545,10000,2025-12-21,1
33749,371337,371337,10000,2025-08-28,1
33750,991596,991596,10000,2025-06-21,1
33751,372256,372256,10000,2025-03-28,1
33752,243901,243901,10000,2025-05-21,1
33753,951518,951518,10000,2025-02-13,1
33754,333902,333902,10000,2025-12-14,1
33755,371706,371706,10000,2025-01-20,1
33756,40651,40651,10000,2025-10-07,1
33757,994319,994319,10000,2025-10-28,1
33758,617654,617654,10000,2025-08-07,1
33759,702089,702089,10000,2025-02-13,1
33760,900041,900041,10000,2025-03-07,1
33761,968800,968800,10000,2025-02-13,1
33762,93509,93509,10000,2025-09-21,1
33763,877986,877986,10000,2025-12-07,1
33764,912039,912039,10000,2025-02-27,1
33765,858746,858746,10000,2025-03-21,1
33766,3514,3514,10000,2025-10-21,1
33767,212712,212712,10000,2025-09-21,1
33768,210473,210473,10000,2025-07-07,1
33769,315777,315777,10000,2025-03-28,1
33770,846194,846194,10000,2025-06-07,1
33771,903582,903582,10000,2025-03-14,1
33772,552425,552425,10000,2025-02-20,1
33773,988854,988854,10000,2025-05-28,1
33774,950822,950822,10000,2025-02-06,1
33775,191079,191079,10000,2025-12-28,1
33776,774619,774619,10000,2025-05-28,1
33777,452246,452246,10000,2025-07-21,1
33778,813764,813764,10000,2025-03-07,1
33779,788134,788134,10000,2025-05-28,1
33780,699686,699686,10000,2025-03-28,1
33781,993040,993040,10000,2025-12-21,1
33782,318597,318597,10000,2025-11-21,1
33783,58183,58183,10000,2025-06-07,1
33784,341856,341856,10000,2025-08-28,1
33785,515193,515193,10000,2025-08-21,1
33786,813429,813429,10000,2025-08-28,1
33787,191272,191272,10000,2025-11-07,1
33788,18814,18814,10000,2025-03-28,1
33789,760717,760717,10000,2025-04-07,1
33790,845601,845601,10000,2025-03-21,1
33791,921516,921516,10000,2025-10-21,1
33792,369232,369232,10000,2025-11-07,1
33793,502539,502539,10000,2025-04-14,1
33794,638095,638095,10000,2025-06-07,1
33795,659120,659120,10000,2025-11-07,1
33796,918077,918077,10000,2025-10-07,1
33797,494057,494057,10000,2025-11-07,1
33798,249454,249454,10000,2025-02-20,1
33799,530793,530793,10000,2025-12-21,1
33800,469942,469942,10000,2025-01-13,1
33801,164942,164942,10000,2025-06-07,1
33802,851921,851921,10000,2025-03-07,1
33803,180615,180615,10000,2025-08-21,1
33804,875627,875627,10000,2025-08-14,1
33805,69764,69764,10000,2025-10-28,1
33806,329994,329994,10000,2025-10-21,1
33807,838232,838232,10000,2025-05-21,1
33808,377820,377820,10000,2025-09-28,1
33809,492315,492315,10000,2025-05-07,1
33810,813757,813757,10000,2025-07-28,1
33811,33499,33499,10000,2025-04-28,1
33812,599679,599679,10000,2025-11-21,1
33813,600186,600186,10000,2025-11-28,1
33814,944808,944808,10000,2025-08-14,1
33815,695616,695616,10000,2025-02-20,1
33816,52069,52069,10000,2025-05-28,1
33817,537235,537235,10000,2025-12-14,1
33818,899950,899950,10000,2025-06-14,1
33819,469813,469813,10000,2025-07-28,1
33820,446773,446773,10000,2025-03-21,1
33821,468677,468677,10000,2025-01-20,1
33822,674306,674306,10000,2025-09-14,1
33823,780308,780308,10000,2025-04-14,1
33824,889748,889748,10000,2025-02-27,1
33825,31819,31819,10000,2025-01-13,1
33826,972793,972793,10000,2025-08-07,1
33827,712447,712447,10000,2025-12-14,1
33828,523485,523485,10000,2025-06-14,1
33829,677112,677112,10000,2025-02-06,1
33830,552650,552650,10000,2025-09-21,1
33831,873315,873315,10000,2025-10-21,1
33832,481845,481845,10000,2025-02-06,1
33833,52325,52325,10000,2025-02-20,1
33834,836877,836877,10000,2025-02-13,1
33835,78471,78471,10000,2025-09-28,1
33836,266879,266879,10000,2025-10-28,1
33837,434299,434299,10000,2025-01-27,1
33838,414653,414653,10000,2025-04-21,1
33839,140532,140532,10000,2025-06-21,1
33840,786833,786833,10000,2025-08-07,1
33841,611213,611213,10000,2025-02-27,1
33842,642276,642276,10000,2025-08-14,1
33843,725390,725390,10000,2025-02-20,1
33844,409976,409976,10000,2025-10-21,1
33845,968859,968859,10000,2025-09-28,1
33846,212855,212855,10000,2025-07-21,1
33847,59500,59500,10000,2025-04-28,1
33848,267420,267420,10000,2025-11-21,1
33849,867895,867895,10000,2025-09-14,1
33850,397857,397857,10000,2025-02-06,1
33851,644966,644966,10000,2025-10-07,1
33852,779570,779570,10000,2025-09-28,1
33853,192723,192723,10000,2025-01-13,1
33854,467777,467777,10000,2025-07-14,1
33855,791080,791080,10000,2025-12-07,1
33856,278068,278068,10000,2025-05-14,1
33857,58484,58484,10000,2025-03-28,1
33858,723092,723092,10000,2025-04-28,1
33859,17722,17722,10000,2025-01-13,1
33860,280762,280762,10000,2025-09-21,1
33861,258792,258792,10000,2025-10-07,1
33862,287624,287624,10000,2025-12-28,1
33863,195736,195736,10000,2025-02-06,1
33864,823136,823136,10000,2025-01-13,1
33865,161490,161490,10000,2025-09-14,1
33866,261233,261233,10000,2025-11-07,1
33867,217252,217252,10000,2025-09-21,1
33868,744935,744935,10000,2025-07-21,1
33869,915240,915240,10000,2025-11-28,1
33870,432372,432372,10000,2025-06-07,1
33871,381526,381526,10000,2025-09-28,1
33872,293680,293680,10000,2025-03-14,1
33873,68357,68357,10000,2025-05-28,1
33874,849309,849309,10000,2025-03-21,1
33875,178936,178936,10000,2025-06-14,1
33876,414249,414249,10000,2025-07-21,1
33877,942958,942958,10000,2025-12-28,1
33878,392640,392640,10000,2025-07-14,1
33879,962938,962938,10000,2025-09-14,1
33880,502742,502742,10000,2025-04-21,1
33881,727991,727991,10000,2025-11-21,1
33882,920638,920638,10000,2025-12-07,1
33883,899675,899675,10000,2025-06-28,1
33884,721478,721478,10000,2025-02-20,1
33885,301851,301851,10000,2025-02-27,1
33886,784627,784627,10000,2025-07-07,1
33887,114767,114767,10000,2025-12-21,1
33888,300612,300612,10000,2025-03-07,1
33889,589581,589581,10000,2025-03-21,1
33890,754764,754764,10000,2025-08-21,1
33891,833036,833036,10000,2025-02-27,1
33892,376604,376604,10000,2025-07-07,1
33893,715227,715227,10000,2025-04-21,1
33894,771649,771649,10000,2025-10-07,1
33895,564796,564796,10000,2025-12-28,1
33896,543522,543522,10000,2025-05-21,1
33897,794819,794819,10000,2025-07-14,1
33898,722999,722999,10000,2025-12-28,1
33899,470956,470956,10000,2025-05-07,1
33900,169870,169870,10000,2025-08-14,1
33901,134253,134253,10000,2025-09-14,1
33902,828436,828436,10000,2025-05-07,1
33903,706476,706476,10000,2025-05-14,1
33904,147452,147452,10000,2025-02-13,1
33905,690523,690523,10000,2025-06-21,1
33906,735113,735113,10000,2025-04-14,1
33907,932127,932127,10000,2025-02-27,1
33908,324863,324863,10000,2025-02-20,1
33909,156749,156749,10000,2025-05-14,1
33910,516827,516827,10000,2025-05-21,1
33911,928846,928846,10000,2025-05-07,1
33912,691536,691536,10000,2025-04-28,1
33913,488609,488609,10000,2025-03-28,1
33914,613571,613571,10000,2025-02-20,1
33915,821650,821650,10000,2025-02-27,1
33916,92876,92876,10000,2025-01-27,1
33917,108801,108801,10000,2025-02-13,1
33918,697723,697723,10000,2025-10-28,1
33919,22951,22951,10000,2025-04-28,1
33920,534919,534919,10000,2025-04-07,1
33921,32472,32472,10000,2025-05-28,1
33922,758523,758523,10000,2025-07-14,1
33923,469998,469998,10000,2025-05-21,1
33924,12259,12259,10000,2025-04-28,1
33925,729648,729648,10000,2025-03-07,1
33926,357037,357037,10000,2025-11-07,1
33927,649960,649960,10000,2025-01-06,1
33928,122688,122688,10000,2025-01-06,1
33929,309775,309775,10000,2025-08-07,1
33930,681424,681424,10000,2025-03-21,1
33931,438701,438701,10000,2025-10-14,1
33932,808114,808114,10000,2025-09-21,1
33933,625806,625806,10000,2025-05-14,1
33934,771895,771895,10000,2025-09-14,1
33935,466376,466376,10000,2025-01-13,1
33936,139828,139828,10000,2025-05-21,1
33937,839879,839879,10000,2025-08-14,1
33938,948718,948718,10000,2025-07-28,1
33939,494990,494990,10000,2025-07-28,1
33940,50501,50501,10000,2025-06-28,1
33941,613951,613951,10000,2025-12-28,1
33942,702023,702023,10000,2025-03-21,1
33943,184216,184216,10000,2025-07-07,1
33944,82035,82035,10000,2025-12-28,1
33945,642172,642172,10000,2025-06-07,1
33946,875148,875148,10000,2025-05-14,1
33947,80559,80559,10000,2025-03-14,1
33948,89265,89265,10000,2025-05-28,1
33949,625352,625352,10000,2025-09-14,1
33950,972339,972339,10000,2025-11-07,1
33951,429425,429425,10000,2025-02-20,1
33952,70353,70353,10000,2025-04-28,1
33953,685649,685649,10000,2025-09-21,1
33954,462969,462969,10000,2025-03-14,1
33955,71036,71036,10000,2025-11-14,1
33956,757880,757880,10000,2025-09-07,1
33957,238291,238291,10000,2025-01-13,1
33958,239622,239622,10000,2025-09-07,1
33959,248647,248647,10000,2025-10-28,1
33960,337572,337572,10000,2025-07-07,1
33961,943,943,10000,2025-06-21,1
33962,772169,772169,10000,2025-02-27,1
33963,818750,818750,10000,2025-07-28,1
33964,38353,38353,10000,2025-10-21,1
33965,435324,435324,10000,2025-03-21,1
33966,973799,973799,10000,2025-09-21,1
33967,495851,495851,10000,2025-06-21,1
33968,831270,831270,10000,2025-11-14,1
33969,571717,571717,10000,2025-07-07,1
33970,317904,317904,10000,2025-07-21,1
33971,852379,852379,10000,2025-12-14,1
33972,79960,79960,10000,2025-05-21,1
33973,352275,352275,10000,2025-09-07,1
33974,888219,888219,10000,2025-01-06,1
33975,219084,219084,10000,2025-11-07,1
33976,464179,464179,10000,2025-07-07,1
33977,84661,84661,10000,2025-02-20,1
33978,618405,618405,10000,2025-01-27,1
33979,38324,38324,10000,2025-02-20,1
33980,635189,635189,10000,2025-05-21,1
33981,79508,79508,10000,2025-06-21,1
33982,84646,84646,10000,2025-10-21,1
33983,584828,584828,10000,2025-08-14,1
33984,792252,792252,10000,2025-01-13,1
33985,418253,418253,10000,2025-03-14,1
33986,40776,40776,10000,2025-08-28,1
33987,1374,1374,10000,2025-02-13,1
33988,128626,128626,10000,2025-09-14,1
33989,921240,921240,10000,2025-05-07,1
33990,232464,232464,10000,2025-03-07,1
33991,487790,487790,10000,2025-11-28,1
33992,60779,60779,10000,2025-12-14,1
33993,393581,393581,10000,2025-06-28,1
33994,315780,315780,10000,2025-08-14,1
33995,201596,201596,10000,2025-10-07,1
33996,745830,745830,10000,2025-10-14,1
33997,504906,504906,10000,2025-02-27,1
33998,61950,61950,10000,2025-11-07,1
33999,871770,871770,10000,2025-12-28,1
34000,148288,148288,10000,2025-02-13,1
34001,135698,135698,10000,2025-07-21,1
34002,319709,319709,10000,2025-12-14,1
34003,294214,294214,10000,2025-08-14,1
34004,149616,149616,10000,2025-11-14,1
34005,473683,473683,10000,2025-03-28,1
34006,144147,144147,10000,2025-08-28,1
34007,498795,498795,10000,2025-03-07,1
34008,833044,833044,10000,2025-08-07,1
34009,425138,425138,10000,2025-02-06,1
34010,496785,496785,10000,2025-05-28,1
34011,60937,60937,10000,2025-06-07,1
34012,379930,379930,10000,2025-11-28,1
34013,540776,540776,10000,2025-08-21,1
34014,921412,921412,10000,2025-05-21,1
34015,1233,1233,10000,2025-11-14,1
34016,95928,95928,10000,2025-09-28,1
34017,292292,292292,10000,2025-11-21,1
34018,805270,805270,10000,2025-04-28,1
34019,550066,550066,10000,2025-12-14,1
34020,20136,20136,10000,2025-03-21,1
34021,909229,909229,10000,2025-07-21,1
34022,214852,214852,10000,2025-07-28,1
34023,796635,796635,10000,2025-10-21,1
34024,351631,351631,10000,2025-09-07,1
34025,608833,608833,10000,2025-10-14,1
34026,579415,579415,10000,2025-04-21,1
34027,242453,242453,10000,2025-08-07,1
34028,330500,330500,10000,2025-03-21,1
34029,656245,656245,10000,2025-08-21,1
34030,465285,465285,10000,2025-09-14,1
34031,203338,203338,10000,2025-05-28,1
34032,51598,51598,10000,2025-04-21,1
34033,612105,612105,10000,2025-05-21,1
34034,876497,876497,10000,2025-01-20,1
34035,50333,50333,10000,2025-03-14,1
34036,637242,637242,10000,2025-11-14,1
34037,188140,188140,10000,2025-06-21,1
34038,139520,139520,10000,2025-04-07,1
34039,884428,884428,10000,2025-05-21,1
34040,821234,821234,10000,2025-06-14,1
34041,924976,924976,10000,2025-02-13,1
34042,534962,534962,10000,2025-05-28,1
34043,197647,197647,10000,2025-07-28,1
34044,197317,197317,10000,2025-10-14,1
34045,110121,110121,10000,2025-03-28,1
34046,346059,346059,10000,2025-11-28,1
34047,673523,673523,10000,2025-05-21,1
34048,12737,12737,10000,2025-12-07,1
34049,729577,729577,10000,2025-05-28,1
34050,806018,806018,10000,2025-12-07,1
34051,713383,713383,10000,2025-11-07,1
34052,798068,798068,10000,2025-02-20,1
34053,471605,471605,10000,2025-05-07,1
34054,598862,598862,10000,2025-05-21,1
34055,505323,505323,10000,2025-11-07,1
34056,116214,116214,10000,2025-10-14,1
34057,588569,588569,10000,2025-02-13,1
34058,162046,162046,10000,2025-04-07,1
34059,950906,950906,10000,2025-04-14,1
34060,972045,972045,10000,2025-10-28,1
34061,387050,387050,10000,2025-08-07,1
34062,606656,606656,10000,2025-06-07,1
34063,946341,946341,10000,2025-10-21,1
34064,294536,294536,10000,2025-05-07,1
34065,987677,987677,10000,2025-02-20,1
34066,456374,456374,10000,2025-10-28,1
34067,464702,464702,10000,2025-04-21,1
34068,135681,135681,10000,2025-02-27,1
34069,495539,495539,10000,2025-07-28,1
34070,764818,764818,10000,2025-11-14,1
34071,724018,724018,10000,2025-09-14,1
34072,92831,92831,10000,2025-06-07,1
34073,384753,384753,10000,2025-05-21,1
34074,404385,404385,10000,2025-03-07,1
34075,735070,735070,10000,2025-12-21,1
34076,340896,340896,10000,2025-04-07,1
34077,651775,651775,10000,2025-04-14,1
34078,901544,901544,10000,2025-04-14,1
34079,979836,979836,10000,2025-06-07,1
34080,865229,865229,10000,2025-02-20,1
34081,213905,213905,10000,2025-03-28,1
34082,379834,379834,10000,2025-08-14,1
34083,160013,160013,10000,2025-12-07,1
34084,151753,151753,10000,2025-09-14,1
34085,927465,927465,10000,2025-06-07,1
34086,494425,494425,10000,2025-12-07,1
34087,590729,590729,10000,2025-03-21,1
34088,117522,117522,10000,2025-11-21,1
34089,381365,381365,10000,2025-10-21,1
34090,983107,983107,10000,2025-11-14,1
34091,426647,426647,10000,2025-06-21,1
34092,278460,278460,10000,2025-07-07,1
34093,775326,775326,10000,2025-05-14,1
34094,78245,78245,10000,2025-11-07,1
34095,469174,469174,10000,2025-12-07,1
34096,104970,104970,10000,2025-03-28,1
34097,2665,2665,10000,2025-08-21,1
34098,468294,468294,10000,2025-12-07,1
34099,405691,405691,10000,2025-10-07,1
34100,77951,77951,10000,2025-01-06,1
34101,256012,256012,10000,2025-10-07,1
34102,851581,851581,10000,2025-08-14,1
34103,223483,223483,10000,2025-03-21,1
34104,936551,936551,10000,2025-05-07,1
34105,795108,795108,10000,2025-06-07,1
34106,216414,216414,10000,2025-06-28,1
34107,580231,580231,10000,2025-05-07,1
34108,696424,696424,10000,2025-01-20,1
34109,877568,877568,10000,2025-05-14,1
34110,667343,667343,10000,2025-03-28,1
34111,278942,278942,10000,2025-12-28,1
34112,652822,652822,10000,2025-03-28,1
34113,121971,121971,10000,2025-03-07,1
34114,321958,321958,10000,2025-04-07,1
34115,370215,370215,10000,2025-07-14,1
34116,630367,630367,10000,2025-09-14,1
34117,164759,164759,10000,2025-02-13,1
34118,626868,626868,10000,2025-01-27,1
34119,906934,906934,10000,2025-07-28,1
34120,756085,756085,10000,2025-12-07,1
34121,297632,297632,10000,2025-02-20,1
34122,180602,180602,10000,2025-11-21,1
34123,891826,891826,10000,2025-01-20,1
34124,567435,567435,10000,2025-09-28,1
34125,656975,656975,10000,2025-08-07,1
34126,104198,104198,10000,2025-03-21,1
34127,236531,236531,10000,2025-01-06,1
34128,528715,528715,10000,2025-05-07,1
34129,401948,401948,10000,2025-01-06,1
34130,376203,376203,10000,2025-01-20,1
34131,713699,713699,10000,2025-02-20,1
34132,336690,336690,10000,2025-06-07,1
34133,853237,853237,10000,2025-10-21,1
34134,283667,283667,10000,2025-06-07,1
34135,256738,256738,10000,2025-08-14,1
34136,128723,128723,10000,2025-10-21,1
34137,997171,997171,10000,2025-09-14,1
34138,722873,722873,10000,2025-07-14,1
34139,933312,933312,10000,2025-12-28,1
34140,694219,694219,10000,2025-07-07,1
34141,735955,735955,10000,2025-07-21,1
34142,206131,206131,10000,2025-05-07,1
34143,646614,646614,10000,2025-03-07,1
34144,54038,54038,10000,2025-07-07,1
34145,456172,456172,10000,2025-02-13,1
34146,728908,728908,10000,2025-04-28,1
34147,765881,765881,10000,2025-05-21,1
34148,940330,940330,10000,2025-05-21,1
34149,970813,970813,10000,2025-05-07,1
34150,791793,791793,10000,2025-10-28,1
34151,918653,918653,10000,2025-12-28,1
34152,502674,502674,10000,2025-02-27,1
34153,278832,278832,10000,2025-10-14,1
34154,409956,409956,10000,2025-02-27,1
34155,462052,462052,10000,2025-10-28,1
34156,615738,615738,10000,2025-10-14,1
34157,597836,597836,10000,2025-03-28,1
34158,627227,627227,10000,2025-09-21,1
34159,949591,949591,10000,2025-12-07,1
34160,428681,428681,10000,2025-01-13,1
34161,535736,535736,10000,2025-11-14,1
34162,869405,869405,10000,2025-12-21,1
34163,628020,628020,10000,2025-10-14,1
34164,418967,418967,10000,2025-03-07,1
34165,832866,832866,10000,2025-02-06,1
34166,226509,226509,10000,2025-07-21,1
34167,442033,442033,10000,2025-02-06,1
34168,673050,673050,10000,2025-09-28,1
34169,277570,277570,10000,2025-03-28,1
34170,38663,38663,10000,2025-08-14,1
34171,479585,479585,10000,2025-05-14,1
34172,524841,524841,10000,2025-04-21,1
34173,255796,255796,10000,2025-08-28,1
34174,709198,709198,10000,2025-04-07,1
34175,647281,647281,10000,2025-07-28,1
34176,367250,367250,10000,2025-02-06,1
34177,337778,337778,10000,2025-09-21,1
34178,346294,346294,10000,2025-04-07,1
34179,111140,111140,10000,2025-04-28,1
34180,114503,114503,10000,2025-03-07,1
34181,504474,504474,10000,2025-02-06,1
34182,955244,955244,10000,2025-04-07,1
34183,561032,561032,10000,2025-06-21,1
34184,159564,159564,10000,2025-05-07,1
34185,549876,549876,10000,2025-12-21,1
34186,894623,894623,10000,2025-02-20,1
34187,776545,776545,10000,2025-11-28,1
34188,301330,301330,10000,2025-10-14,1
34189,427074,427074,10000,2025-05-14,1
34190,715986,715986,10000,2025-01-20,1
34191,171012,171012,10000,2025-11-07,1
34192,444608,444608,10000,2025-12-28,1
34193,744774,744774,10000,2025-04-21,1
